Age,Monthly_Income,Years_at_Company,Gender,Department,Job_Role,Distance_From_Home,Job_Satisfaction,Work_Life_Balance,Years_Since_Last_Promotion,Overtime,Attrition
32,4530,0,Female,Sales,Sales Rep,31,1,1,6,Yes,Yes
50,12471,18,Female,HR,Analyst,5,3,4,0,No,No
31,7535,1,Male,Sales,Sales Rep,34,1,1,8,Yes,Yes
50,16063,18,Male,R&D,Executive,12,4,4,2,No,No
25,6058,1,Male,R&D,Sales Rep,30,1,1,5,Yes,Yes
20,3606,3,Female,HR,Analyst,28,1,1,5,Yes,Yes
39,8206,5,Male,HR,Executive,6,4,4,1,No,No
25,7296,2,Male,R&D,Sales Rep,34,1,1,8,Yes,Yes
32,5590,2,Male,HR,Analyst,28,1,1,4,Yes,Yes
53,14640,16,Female,Finance,Analyst,12,3,3,2,No,No
41,18287,13,Female,R&D,Analyst,6,4,4,2,No,No
50,12081,15,Male,Sales,Executive,2,4,3,0,No,No
39,17818,13,Male,R&D,Analyst,1,3,3,1,No,No
25,16030,3,Female,Finance,Analyst,14,4,4,2,No,No
21,5307,2,Male,Sales,Executive,27,1,1,5,Yes,Yes
28,3287,1,Female,HR,Executive,32,1,1,9,Yes,Yes
30,7819,3,Female,Sales,Executive,34,1,1,9,Yes,Yes
53,10910,23,Female,HR,Manager,11,4,3,2,No,No
30,13798,18,Female,Sales,Engineer,3,3,3,2,No,No
20,4307,2,Male,Finance,Analyst,47,1,1,4,Yes,Yes
26,7837,2,Female,Finance,Analyst,41,1,1,6,Yes,Yes
41,7041,6,Male,R&D,Analyst,7,3,3,1,No,No
46,14707,18,Male,R&D,Analyst,8,4,4,1,No,No
26,6158,24,Female,R&D,Engineer,5,4,3,2,No,No
28,14508,3,Male,R&D,Engineer,10,4,4,2,No,No
32,7469,2,Female,Sales,Executive,43,1,1,7,Yes,Yes
21,7018,2,Female,HR,Sales Rep,38,1,1,7,Yes,Yes
46,6862,18,Male,R&D,Analyst,4,3,3,1,No,No
25,19622,15,Male,R&D,Executive,1,3,3,1,No,No
42,10499,16,Female,Finance,Executive,14,3,3,1,No,No
33,3336,1,Male,HR,Sales Rep,32,1,1,8,Yes,Yes
25,7230,0,Female,R&D,Executive,43,1,1,9,Yes,Yes
34,7255,1,Male,Finance,Analyst,46,1,1,4,Yes,Yes
20,5577,1,Female,Finance,Analyst,49,1,1,8,Yes,Yes
25,15114,21,Male,HR,Engineer,13,4,3,2,No,No
26,7915,1,Male,R&D,Executive,43,1,1,4,Yes,Yes
21,5379,3,Female,Sales,Analyst,33,1,1,7,Yes,Yes
22,7451,0,Male,R&D,Sales Rep,36,1,1,8,Yes,Yes
27,4797,2,Male,R&D,Executive,32,1,1,7,Yes,Yes
20,4961,0,Male,Sales,Sales Rep,44,1,1,7,Yes,Yes
51,14036,15,Female,HR,Engineer,4,4,4,0,No,No
21,6991,1,Female,Sales,Executive,49,1,1,9,Yes,Yes
49,13804,12,Male,HR,Manager,9,4,3,2,No,No
32,5336,0,Female,Sales,Executive,48,1,1,8,Yes,Yes
21,3947,0,Female,R&D,Sales Rep,28,1,1,4,Yes,Yes
20,7893,1,Male,R&D,Executive,46,1,1,8,Yes,Yes
46,10869,9,Female,Finance,Engineer,6,3,3,2,No,No
39,6679,21,Female,HR,Engineer,8,3,4,2,No,No
39,19744,5,Female,HR,Executive,9,4,3,0,No,No
26,5832,1,Male,R&D,Sales Rep,34,1,1,9,Yes,Yes
21,7866,3,Male,Finance,Executive,36,1,1,7,Yes,Yes
31,7874,3,Female,Finance,Analyst,30,1,1,5,Yes,Yes
27,7893,1,Female,Sales,Sales Rep,47,1,1,5,Yes,Yes
23,6450,2,Female,Finance,Sales Rep,37,1,1,5,Yes,Yes
34,4959,2,Male,HR,Sales Rep,33,1,1,7,Yes,Yes
35,10721,3,Female,R&D,Manager,12,3,3,2,No,No
42,13698,9,Female,HR,Executive,1,4,4,2,No,No
28,11085,21,Female,Finance,Executive,11,3,3,2,No,No
20,6406,2,Male,R&D,Executive,40,1,1,6,Yes,Yes
42,15603,19,Male,HR,Engineer,13,3,4,2,No,No
32,7257,0,Female,R&D,Analyst,30,1,1,4,Yes,Yes
31,12136,16,Female,R&D,Executive,4,3,3,2,No,No
26,4817,2,Female,Sales,Executive,33,1,1,8,Yes,Yes
34,6736,3,Male,Sales,Sales Rep,45,1,1,7,Yes,Yes
37,13216,3,Female,HR,Engineer,12,4,3,1,No,No
39,18404,17,Female,Sales,Manager,10,3,3,1,No,No
45,6575,6,Female,Sales,Analyst,11,4,4,0,No,No
22,6117,3,Male,Finance,Sales Rep,43,1,1,6,Yes,Yes
33,5403,1,Male,R&D,Analyst,26,1,1,8,Yes,Yes
26,5918,3,Female,Finance,Analyst,28,1,1,6,Yes,Yes
21,7080,3,Male,R&D,Sales Rep,31,1,1,5,Yes,Yes
47,12231,11,Male,Finance,Analyst,5,4,3,2,No,No
35,11849,7,Male,Sales,Manager,6,4,3,2,No,No
28,5918,1,Male,HR,Analyst,32,1,1,6,Yes,Yes
28,4699,2,Male,HR,Executive,42,1,1,6,Yes,Yes
28,16517,13,Male,Sales,Analyst,9,4,4,2,No,No
26,7620,2,Female,Sales,Sales Rep,28,1,1,4,Yes,Yes
54,6055,19,Female,R&D,Executive,4,4,4,1,No,No
24,7358,3,Male,R&D,Analyst,35,1,1,5,Yes,Yes
30,8444,15,Male,R&D,Analyst,1,4,4,0,No,No
39,14291,9,Female,Finance,Engineer,9,4,3,1,No,No
24,3886,1,Male,Sales,Executive,27,1,1,4,Yes,Yes
21,6651,2,Female,Sales,Sales Rep,28,1,1,7,Yes,Yes
51,15151,24,Female,Finance,Manager,14,4,4,0,No,No
29,3246,3,Male,R&D,Executive,34,1,1,6,Yes,Yes
47,9948,10,Male,Finance,Manager,13,3,3,2,No,No
33,17198,11,Male,R&D,Engineer,3,3,3,2,No,No
29,6537,0,Female,Sales,Analyst,39,1,1,4,Yes,Yes
41,16502,13,Female,R&D,Manager,6,4,3,0,No,No
32,13816,3,Male,Finance,Engineer,1,4,4,1,No,No
44,10430,11,Male,HR,Analyst,2,4,4,1,No,No
49,10094,21,Female,R&D,Engineer,1,3,4,0,No,No
26,5304,2,Male,Finance,Analyst,40,1,1,8,Yes,Yes
31,3421,3,Male,R&D,Sales Rep,30,1,1,4,Yes,Yes
22,7971,0,Male,Finance,Analyst,26,1,1,4,Yes,Yes
24,3671,1,Female,Sales,Sales Rep,26,1,1,6,Yes,Yes
40,19336,9,Female,HR,Manager,7,4,3,2,No,No
21,4135,3,Female,HR,Analyst,30,1,1,6,Yes,Yes
35,13370,11,Female,R&D,Executive,12,3,4,0,No,No
39,7456,20,Male,HR,Engineer,7,4,3,0,No,No
31,7852,1,Female,Sales,Analyst,33,1,1,5,Yes,Yes
48,18006,4,Male,Finance,Executive,13,3,4,0,No,No
21,6065,1,Male,Finance,Executive,38,1,1,6,Yes,Yes
47,7234,3,Male,Finance,Executive,2,4,3,2,No,No
31,18332,23,Female,Finance,Engineer,2,3,4,0,No,No
31,4591,2,Male,Sales,Sales Rep,27,1,1,9,Yes,Yes
45,10002,24,Male,Finance,Executive,2,3,3,2,No,No
31,6531,2,Female,Sales,Sales Rep,28,1,1,8,Yes,Yes
44,19633,6,Male,HR,Engineer,7,3,3,0,No,No
23,6395,2,Female,HR,Executive,44,1,1,8,Yes,Yes
26,7088,2,Female,Sales,Analyst,37,1,1,7,Yes,Yes
35,6037,3,Female,R&D,Manager,7,4,4,2,No,No
45,17829,24,Male,R&D,Executive,9,3,4,1,No,No
25,5035,3,Female,HR,Executive,46,1,1,5,Yes,Yes
27,17746,15,Female,R&D,Manager,12,4,3,0,No,No
29,15001,19,Male,R&D,Analyst,8,4,4,0,No,No
41,16705,8,Female,R&D,Analyst,11,4,4,1,No,No
34,3122,1,Male,HR,Sales Rep,43,1,1,5,Yes,Yes
22,5227,1,Male,Sales,Analyst,48,1,1,5,Yes,Yes
30,5413,2,Female,HR,Executive,36,1,1,8,Yes,Yes
51,12037,21,Female,Sales,Executive,2,4,3,2,No,No
54,7465,15,Female,Finance,Engineer,13,3,3,1,No,No
25,6865,2,Female,Sales,Sales Rep,48,1,1,7,Yes,Yes
25,6032,9,Male,HR,Manager,14,3,3,1,No,No
23,3667,3,Female,Finance,Executive,28,1,1,8,Yes,Yes
27,3300,0,Male,Sales,Executive,39,1,1,4,Yes,Yes
48,13536,18,Male,Finance,Analyst,10,4,3,1,No,No
53,19281,12,Female,Finance,Engineer,9,3,3,0,No,No
27,4363,1,Male,R&D,Executive,32,1,1,7,Yes,Yes
26,6404,3,Male,Sales,Sales Rep,49,1,1,9,Yes,Yes
43,7976,15,Male,Finance,Engineer,4,3,4,2,No,No
42,17815,23,Male,Sales,Executive,10,4,4,1,No,No
31,7333,1,Female,R&D,Sales Rep,40,1,1,7,Yes,Yes
32,16785,19,Female,Finance,Executive,14,4,3,1,No,No
21,4536,3,Male,HR,Executive,48,1,1,6,Yes,Yes
36,18279,12,Female,R&D,Executive,13,4,4,0,No,No
27,6036,0,Male,R&D,Analyst,26,1,1,9,Yes,Yes
27,4122,2,Female,HR,Analyst,48,1,1,8,Yes,Yes
26,5628,1,Female,R&D,Executive,43,1,1,6,Yes,Yes
28,5365,0,Female,HR,Executive,26,1,1,7,Yes,Yes
32,6191,1,Female,R&D,Executive,33,1,1,5,Yes,Yes
25,5319,2,Female,R&D,Executive,43,1,1,8,Yes,Yes
45,17114,23,Female,Sales,Manager,12,4,4,1,No,No
33,9085,19,Male,Finance,Analyst,2,3,4,2,No,No
53,7104,7,Female,HR,Engineer,9,4,3,1,No,No
24,7950,2,Female,Finance,Analyst,30,1,1,9,Yes,Yes
34,4254,3,Female,Sales,Sales Rep,40,1,1,7,Yes,Yes
44,8096,23,Female,R&D,Manager,4,4,4,1,No,No
32,5442,1,Female,Finance,Analyst,48,1,1,4,Yes,Yes
25,5208,1,Male,Sales,Executive,44,1,1,7,Yes,Yes
33,4662,1,Male,Sales,Analyst,49,1,1,8,Yes,Yes
21,6321,3,Female,HR,Analyst,32,1,1,5,Yes,Yes
21,6604,3,Male,HR,Sales Rep,28,1,1,5,Yes,Yes
53,7344,6,Female,Finance,Analyst,1,3,4,0,No,No
51,14637,19,Female,Finance,Engineer,9,3,3,2,No,No
24,5644,1,Female,Sales,Analyst,42,1,1,8,Yes,Yes
22,4239,1,Male,Finance,Analyst,33,1,1,5,Yes,Yes
32,7192,2,Female,R&D,Analyst,33,1,1,5,Yes,Yes
50,9864,8,Female,HR,Executive,7,3,3,2,No,No
34,4081,2,Male,R&D,Sales Rep,41,1,1,7,Yes,Yes
50,17293,5,Female,Finance,Engineer,4,4,3,1,No,No
26,9176,11,Male,Finance,Executive,3,3,4,2,No,No
40,6592,24,Male,Finance,Analyst,8,4,3,2,No,No
47,14172,13,Female,HR,Manager,12,4,4,1,No,No
39,10067,14,Male,Sales,Analyst,4,4,4,2,No,No
32,3926,2,Female,Sales,Analyst,42,1,1,9,Yes,Yes
39,17123,14,Male,Finance,Executive,12,4,3,1,No,No
51,19401,14,Male,HR,Manager,10,3,4,2,No,No
37,11280,17,Male,Finance,Executive,11,4,4,0,No,No
29,6936,1,Female,Finance,Sales Rep,42,1,1,9,Yes,Yes
41,15631,16,Female,Finance,Analyst,6,3,4,0,No,No
34,6628,1,Female,Finance,Executive,30,1,1,5,Yes,Yes
34,4267,0,Female,Finance,Analyst,25,1,1,8,Yes,Yes
32,4321,2,Female,Sales,Executive,27,1,1,5,Yes,Yes
33,7894,2,Male,HR,Analyst,45,1,1,5,Yes,Yes
29,7040,0,Female,R&D,Sales Rep,42,1,1,5,Yes,Yes
33,5377,1,Female,Finance,Analyst,30,1,1,8,Yes,Yes
32,7476,3,Male,Finance,Executive,30,1,1,8,Yes,Yes
27,7742,0,Female,HR,Sales Rep,33,1,1,7,Yes,Yes
29,13804,8,Male,R&D,Manager,5,3,4,1,No,No
29,10005,6,Male,HR,Manager,5,3,4,2,No,No
29,4689,1,Male,R&D,Executive,33,1,1,5,Yes,Yes
25,3796,0,Male,HR,Analyst,36,1,1,9,Yes,Yes
21,4225,2,Female,R&D,Sales Rep,41,1,1,9,Yes,Yes
29,16931,23,Female,HR,Engineer,12,3,4,1,No,No
31,7817,3,Female,Finance,Executive,25,1,1,5,Yes,Yes
28,19169,11,Female,HR,Engineer,1,3,4,1,No,No
21,7149,1,Female,Sales,Sales Rep,26,1,1,5,Yes,Yes
25,7183,2,Male,Sales,Executive,25,1,1,5,Yes,Yes
34,5973,3,Female,Finance,Executive,30,1,1,8,Yes,Yes
37,14605,23,Female,Finance,Manager,12,4,4,1,No,No
21,6449,1,Male,R&D,Sales Rep,48,1,1,9,Yes,Yes
30,4463,3,Male,Finance,Executive,37,1,1,9,Yes,Yes
22,3293,1,Male,Finance,Executive,31,1,1,7,Yes,Yes
31,16568,13,Male,HR,Analyst,5,3,3,0,No,No
33,19348,16,Male,R&D,Executive,13,3,4,2,No,No
29,5469,3,Male,R&D,Analyst,46,1,1,8,Yes,Yes
52,15944,6,Female,R&D,Manager,1,3,4,0,No,No
31,7609,14,Male,R&D,Engineer,7,3,4,0,No,No
26,7499,1,Female,Sales,Sales Rep,32,1,1,6,Yes,Yes
23,7468,0,Male,R&D,Analyst,45,1,1,8,Yes,Yes
26,17619,4,Female,R&D,Engineer,5,3,4,1,No,No
34,6942,19,Female,HR,Executive,10,4,3,1,No,No
44,8428,14,Male,Sales,Executive,1,4,3,2,No,No
24,7659,1,Male,Sales,Sales Rep,27,1,1,7,Yes,Yes
26,5060,2,Male,Finance,Sales Rep,31,1,1,5,Yes,Yes
52,9276,17,Female,Finance,Analyst,10,4,4,0,No,No
32,3229,1,Female,HR,Sales Rep,38,1,1,7,Yes,Yes
37,9311,9,Male,Finance,Analyst,2,4,4,2,No,No
29,6946,0,Female,Finance,Executive,35,1,1,5,Yes,Yes
33,6583,2,Male,Sales,Sales Rep,41,1,1,4,Yes,Yes
41,13938,12,Male,Finance,Analyst,12,4,3,2,No,No
22,4785,0,Male,R&D,Analyst,46,1,1,4,Yes,Yes
33,5454,3,Female,R&D,Analyst,48,1,1,4,Yes,Yes
28,4098,3,Male,Finance,Sales Rep,40,1,1,9,Yes,Yes
41,7636,19,Female,Sales,Executive,1,4,4,1,No,No
30,15337,3,Female,HR,Manager,8,3,3,1,No,No
25,14441,14,Male,HR,Executive,1,3,4,2,No,No
28,12472,18,Male,HR,Executive,6,3,4,1,No,No
30,3096,0,Male,R&D,Executive,36,1,1,8,Yes,Yes
23,7740,3,Male,HR,Sales Rep,26,1,1,4,Yes,Yes
38,12644,3,Female,Finance,Analyst,9,3,3,1,No,No
31,5254,0,Female,Sales,Executive,38,1,1,6,Yes,Yes
25,5424,0,Male,R&D,Sales Rep,40,1,1,9,Yes,Yes
47,10427,10,Male,Sales,Manager,1,4,3,1,No,No
54,10438,16,Female,Finance,Manager,2,3,3,0,No,No
29,15476,16,Female,Finance,Analyst,7,3,4,2,No,No
42,9557,15,Female,Finance,Engineer,2,4,3,1,No,No
37,10205,22,Male,Sales,Engineer,9,4,3,2,No,No
31,18303,3,Male,Sales,Executive,6,4,3,2,No,No
28,5636,3,Female,Sales,Sales Rep,34,1,1,5,Yes,Yes
23,5907,3,Female,R&D,Analyst,39,1,1,7,Yes,Yes
20,3247,3,Male,R&D,Analyst,36,1,1,4,Yes,Yes
29,7632,1,Female,R&D,Analyst,29,1,1,9,Yes,Yes
28,6901,0,Male,R&D,Analyst,30,1,1,7,Yes,Yes
43,7132,9,Male,Finance,Executive,10,4,3,0,No,No
30,7717,3,Female,R&D,Executive,28,1,1,4,Yes,Yes
21,4368,2,Female,R&D,Sales Rep,32,1,1,5,Yes,Yes
40,19335,15,Male,HR,Executive,9,3,4,1,No,No
36,7250,22,Male,Sales,Analyst,9,3,4,1,No,No
27,6970,0,Male,R&D,Sales Rep,33,1,1,4,Yes,Yes
24,7071,3,Male,Sales,Executive,37,1,1,7,Yes,Yes
34,6774,1,Male,HR,Executive,43,1,1,5,Yes,Yes
21,3385,0,Male,Finance,Executive,33,1,1,4,Yes,Yes
49,16670,24,Male,Sales,Engineer,12,4,4,0,No,No
54,7868,4,Male,Finance,Analyst,4,3,4,0,No,No
27,19337,20,Female,Sales,Analyst,6,3,4,2,No,No
52,19638,5,Female,HR,Analyst,7,3,4,2,No,No
28,7253,0,Female,HR,Analyst,25,1,1,9,Yes,Yes
35,19764,9,Male,Sales,Analyst,9,3,3,0,No,No
26,16555,3,Female,Finance,Manager,2,4,3,2,No,No
34,4993,1,Female,HR,Analyst,34,1,1,4,Yes,Yes
26,17886,14,Female,HR,Analyst,11,4,4,2,No,No
34,4163,3,Male,HR,Sales Rep,28,1,1,6,Yes,Yes
45,18660,6,Female,HR,Analyst,3,4,4,0,No,No
20,3116,2,Female,Sales,Executive,47,1,1,4,Yes,Yes
28,7523,24,Female,Finance,Analyst,4,4,4,1,No,No
39,9842,8,Male,Finance,Engineer,5,3,4,2,No,No
24,7640,0,Female,R&D,Sales Rep,30,1,1,8,Yes,Yes
30,16535,5,Female,Sales,Executive,7,3,3,1,No,No
52,19349,11,Male,Sales,Engineer,8,3,3,2,No,No
41,10747,21,Female,Finance,Engineer,1,4,4,0,No,No
37,10713,23,Female,Sales,Executive,7,4,3,0,No,No
26,5168,0,Male,R&D,Sales Rep,27,1,1,7,Yes,Yes
30,7904,0,Female,Finance,Sales Rep,45,1,1,5,Yes,Yes
23,5324,0,Male,HR,Analyst,49,1,1,4,Yes,Yes
28,19402,23,Male,HR,Executive,10,4,3,0,No,No
37,16549,6,Male,Sales,Engineer,8,4,3,1,No,No
38,19562,17,Female,Finance,Analyst,10,3,3,2,No,No
52,9328,19,Male,Sales,Engineer,12,3,4,2,No,No
22,3123,2,Female,Finance,Analyst,48,1,1,8,Yes,Yes
54,17561,5,Male,R&D,Analyst,10,4,3,0,No,No
27,5128,3,Female,HR,Analyst,30,1,1,6,Yes,Yes
26,4509,1,Female,Finance,Analyst,28,1,1,4,Yes,Yes
20,5614,1,Female,Finance,Sales Rep,45,1,1,8,Yes,Yes
25,11863,7,Male,Sales,Executive,4,3,3,0,No,No
27,5595,2,Female,HR,Sales Rep,32,1,1,9,Yes,Yes
33,5222,2,Male,Finance,Sales Rep,42,1,1,8,Yes,Yes
29,8769,9,Male,Sales,Manager,11,4,3,0,No,No
45,14813,5,Male,R&D,Manager,12,4,3,2,No,No
33,7735,17,Female,R&D,Manager,9,3,3,2,No,No
30,6547,2,Male,R&D,Sales Rep,31,1,1,9,Yes,Yes
23,7569,3,Male,Finance,Sales Rep,33,1,1,7,Yes,Yes
35,7363,4,Female,Finance,Manager,4,4,4,0,No,No
51,19487,14,Female,HR,Executive,2,4,4,0,No,No
21,3559,0,Female,Sales,Analyst,27,1,1,9,Yes,Yes
25,3690,0,Female,HR,Sales Rep,37,1,1,5,Yes,Yes
34,5229,1,Male,Finance,Analyst,44,1,1,4,Yes,Yes
29,5258,2,Male,R&D,Executive,32,1,1,7,Yes,Yes
27,5546,2,Male,Sales,Analyst,45,1,1,4,Yes,Yes
45,7283,11,Female,Finance,Executive,14,4,4,1,No,No
27,3449,0,Male,Sales,Executive,46,1,1,4,Yes,Yes
32,16482,3,Female,Sales,Analyst,4,4,4,0,No,No
30,3359,0,Female,HR,Sales Rep,46,1,1,4,Yes,Yes
51,15193,7,Female,R&D,Executive,12,4,4,1,No,No
28,11311,14,Female,R&D,Manager,8,3,3,1,No,No
26,18811,5,Female,R&D,Engineer,8,3,3,1,No,No
30,4995,1,Female,HR,Analyst,43,1,1,7,Yes,Yes
46,16780,24,Male,Sales,Analyst,5,4,3,2,No,No
31,6279,23,Female,HR,Engineer,5,4,4,1,No,No
28,15436,17,Male,Finance,Executive,7,4,4,1,No,No
30,3442,0,Male,Sales,Executive,31,1,1,5,Yes,Yes
31,6968,3,Female,Finance,Sales Rep,35,1,1,4,Yes,Yes
27,4075,2,Male,Finance,Analyst,30,1,1,5,Yes,Yes
25,16460,23,Male,Sales,Executive,2,4,3,0,No,No
28,3651,3,Female,Sales,Executive,48,1,1,6,Yes,Yes
49,6068,8,Male,Sales,Executive,12,4,4,0,No,No
21,5819,1,Male,R&D,Analyst,41,1,1,8,Yes,Yes
23,7552,1,Male,HR,Executive,33,1,1,5,Yes,Yes
39,12305,20,Female,R&D,Executive,4,3,4,2,No,No
28,3262,1,Female,Sales,Executive,45,1,1,7,Yes,Yes
23,7781,0,Female,Finance,Executive,36,1,1,4,Yes,Yes
38,12422,18,Female,HR,Executive,10,4,4,1,No,No
46,17981,8,Female,Sales,Engineer,4,3,4,0,No,No
34,3516,0,Female,Sales,Analyst,31,1,1,9,Yes,Yes
29,5894,3,Male,R&D,Analyst,36,1,1,9,Yes,Yes
22,5452,0,Female,R&D,Executive,44,1,1,5,Yes,Yes
45,6710,7,Female,Finance,Engineer,14,4,4,2,No,No
25,4270,2,Female,Sales,Executive,46,1,1,9,Yes,Yes
53,8042,8,Female,R&D,Manager,9,3,4,1,No,No
28,6424,0,Male,HR,Analyst,35,1,1,7,Yes,Yes
38,15470,20,Male,Sales,Analyst,6,3,3,0,No,No
49,8596,18,Male,R&D,Analyst,10,4,3,2,No,No
35,6715,15,Female,Sales,Analyst,14,3,3,0,No,No
31,4014,0,Female,HR,Executive,47,1,1,8,Yes,Yes
41,11493,3,Male,Finance,Engineer,5,3,4,2,No,No
25,7570,2,Male,Finance,Executive,49,1,1,6,Yes,Yes
40,7658,23,Female,Sales,Analyst,9,3,4,0,No,No
22,3513,1,Male,Sales,Sales Rep,40,1,1,9,Yes,Yes
43,7449,5,Female,HR,Executive,5,3,4,0,No,No
30,3787,3,Male,Finance,Executive,33,1,1,6,Yes,Yes
28,15883,9,Female,Finance,Manager,10,4,4,1,No,No
25,4403,3,Female,Finance,Sales Rep,43,1,1,9,Yes,Yes
30,7364,3,Female,Finance,Analyst,48,1,1,5,Yes,Yes
42,19472,17,Female,Finance,Engineer,13,4,4,2,No,No
26,10200,16,Female,Sales,Manager,13,4,3,1,No,No
32,5283,0,Female,Finance,Analyst,36,1,1,7,Yes,Yes
29,7009,2,Male,Finance,Sales Rep,30,1,1,5,Yes,Yes
29,6576,2,Male,R&D,Executive,27,1,1,5,Yes,Yes
40,11179,6,Female,Finance,Executive,12,4,4,0,No,No
24,5798,3,Male,HR,Analyst,30,1,1,9,Yes,Yes
23,6928,3,Female,Sales,Sales Rep,47,1,1,5,Yes,Yes
36,8363,3,Male,Sales,Manager,7,3,3,1,No,No
37,17409,11,Female,R&D,Analyst,9,4,3,2,No,No
26,9285,16,Female,R&D,Executive,7,4,3,2,No,No
48,16062,19,Female,R&D,Executive,5,4,3,1,No,No
27,17157,8,Female,Finance,Engineer,4,4,4,0,No,No
53,16110,18,Female,Sales,Analyst,4,4,4,2,No,No
26,11224,14,Male,HR,Executive,7,3,3,2,No,No
33,3913,3,Female,HR,Executive,49,1,1,6,Yes,Yes
48,12436,8,Male,HR,Manager,3,4,4,0,No,No
26,7363,0,Female,Finance,Analyst,36,1,1,8,Yes,Yes
40,10834,13,Male,HR,Engineer,4,3,3,2,No,No
36,19754,20,Female,Sales,Executive,14,3,4,2,No,No
26,11506,22,Male,Sales,Engineer,8,4,3,2,No,No
50,15054,24,Female,R&D,Executive,13,4,3,0,No,No
29,5078,3,Male,HR,Sales Rep,36,1,1,7,Yes,Yes
43,13880,22,Male,Finance,Engineer,9,3,4,2,No,No
41,12200,24,Male,Finance,Engineer,14,4,3,0,No,No
22,7776,2,Female,Sales,Analyst,46,1,1,7,Yes,Yes
28,3495,0,Female,Sales,Analyst,40,1,1,4,Yes,Yes
47,8365,3,Female,HR,Executive,6,4,4,2,No,No
24,6438,3,Male,HR,Executive,47,1,1,6,Yes,Yes
29,3404,3,Male,HR,Analyst,42,1,1,8,Yes,Yes
34,4117,1,Female,Sales,Executive,41,1,1,8,Yes,Yes
32,5795,0,Male,Finance,Analyst,43,1,1,8,Yes,Yes
34,5823,0,Male,Sales,Sales Rep,30,1,1,5,Yes,Yes
33,4908,3,Male,Sales,Sales Rep,30,1,1,8,Yes,Yes
24,3939,3,Female,Finance,Analyst,30,1,1,6,Yes,Yes
32,16271,16,Male,Finance,Analyst,11,4,3,2,No,No
21,4032,3,Male,Finance,Executive,45,1,1,7,Yes,Yes
48,17441,23,Male,HR,Executive,13,4,3,0,No,No
31,3806,0,Male,Finance,Executive,26,1,1,7,Yes,Yes
47,15546,24,Female,R&D,Manager,10,3,3,2,No,No
44,9615,18,Male,R&D,Executive,4,3,3,2,No,No
27,3164,3,Female,HR,Analyst,44,1,1,6,Yes,Yes
29,5536,1,Female,Sales,Sales Rep,41,1,1,9,Yes,Yes
26,3751,3,Male,Sales,Sales Rep,26,1,1,6,Yes,Yes
20,6373,1,Female,R&D,Sales Rep,29,1,1,5,Yes,Yes
25,16524,7,Male,Finance,Engineer,8,4,3,0,No,No
28,5046,2,Male,Finance,Analyst,40,1,1,4,Yes,Yes
34,4706,3,Female,R&D,Sales Rep,35,1,1,8,Yes,Yes
34,6478,2,Female,HR,Executive,33,1,1,5,Yes,Yes
28,4140,1,Male,Finance,Executive,26,1,1,9,Yes,Yes
30,5419,3,Male,HR,Executive,40,1,1,6,Yes,Yes
26,16503,12,Female,Finance,Executive,2,4,4,2,No,No
40,9813,11,Male,HR,Analyst,10,3,4,1,No,No
51,9128,3,Male,Finance,Engineer,7,3,4,0,No,No
40,10568,21,Female,Finance,Analyst,2,3,3,1,No,No
27,6460,0,Female,Finance,Sales Rep,34,1,1,6,Yes,Yes
31,4364,0,Male,Finance,Analyst,30,1,1,4,Yes,Yes
43,10957,24,Female,R&D,Analyst,1,3,4,1,No,No
30,7575,3,Female,Sales,Sales Rep,35,1,1,7,Yes,Yes
23,5745,0,Male,Sales,Sales Rep,36,1,1,5,Yes,Yes
51,8430,9,Male,R&D,Analyst,4,4,4,1,No,No
23,4144,0,Female,R&D,Analyst,37,1,1,8,Yes,Yes
51,12123,5,Male,R&D,Engineer,4,4,4,0,No,No
37,17339,23,Female,Sales,Engineer,12,4,4,2,No,No
28,7469,3,Female,R&D,Sales Rep,37,1,1,8,Yes,Yes
21,3403,2,Female,Sales,Sales Rep,26,1,1,9,Yes,Yes
45,12203,24,Female,Finance,Executive,6,3,3,2,No,No
34,3847,2,Male,R&D,Executive,42,1,1,6,Yes,Yes
28,17926,10,Male,R&D,Analyst,14,4,4,1,No,No
31,4823,3,Female,R&D,Analyst,49,1,1,4,Yes,Yes
37,15765,23,Male,HR,Executive,5,3,3,0,No,No
31,7694,1,Female,Finance,Sales Rep,31,1,1,7,Yes,Yes
43,8224,8,Female,R&D,Analyst,3,3,3,1,No,No
34,6978,1,Female,Sales,Sales Rep,28,1,1,9,Yes,Yes
31,14553,10,Female,Sales,Analyst,14,3,4,2,No,No
34,7732,3,Female,HR,Executive,41,1,1,6,Yes,Yes
41,18132,16,Male,Sales,Analyst,1,3,4,1,No,No
30,6989,1,Male,Sales,Sales Rep,46,1,1,4,Yes,Yes
50,7213,22,Male,HR,Manager,5,4,3,2,No,No
53,7649,13,Female,R&D,Engineer,4,3,4,1,No,No
47,16806,3,Female,Finance,Analyst,5,4,4,2,No,No
39,6515,10,Male,Sales,Manager,10,4,3,2,No,No
26,4464,0,Male,Finance,Analyst,39,1,1,7,Yes,Yes
37,15909,9,Female,HR,Executive,10,3,4,2,No,No
23,6076,1,Male,R&D,Analyst,48,1,1,8,Yes,Yes
30,4886,2,Male,R&D,Executive,31,1,1,7,Yes,Yes
29,7674,0,Male,HR,Analyst,31,1,1,8,Yes,Yes
32,3104,1,Male,Finance,Analyst,25,1,1,7,Yes,Yes
51,15108,3,Male,R&D,Engineer,8,3,3,0,No,No
